method,seed,num_circles,budget,length,risk,elapsed,ts
partition_radius,0,6,0,944.6860822496322,0,0.7690150737762451,1701807988.399573
partition_st,0,6,0,944.6860822496322,0,0.7485311031341553,1701807989.148113
visibility,0,6,0,972.0235387624157,200.61856456945395,9.616867065429688,1701807998.764991
layers_solver,0,6,0,952.1233508767341,432.79468520553127,553.3539929389954,1701808552.118997
partition_radius,0,6,100,939.8681793483505,100,0.7836899757385254,1701808552.902698
partition_st,0,6,100,939.0608265551967,100,0.8588829040527344,1701808553.761591
visibility,0,6,100,1012.7352441874183,80.69359334978678,10.539595127105713,1701808564.301197
layers_solver,0,6,100,949.6193920912687,84.56604670939818,560.0092599391937,1701809124.3104699
partition_radius,0,6,200,937.5993178195124,200,0.8657348155975342,1701809125.176217
partition_st,0,6,200,936.1898418615573,200,0.983799934387207,1701809126.1600251
visibility,0,6,200,928.8863538318064,167.0148948921378,10.30868124961853,1701809136.468719
layers_solver,0,6,200,932.3249898269313,176.07672681506222,569.435161113739,1701809705.903897
partition_radius,0,6,300,933.4842509985916,300,1.144153118133545,1701809707.048059
partition_st,0,6,300,935.6497990868215,300,0.9187712669372559,1701809707.9668381
visibility,0,6,300,914.0586622976953,281.2702303892687,10.664283275604248,1701809718.631139
partition_radius,0,6,0,944.6860822496322,0,0.7784981727600098,1701809804.250676
partition_st,0,6,0,944.6860822496322,0,0.7693760395050049,1701809805.0200598
partition_radius,0,6,100,939.8681793483505,100,0.7541749477386475,1701809805.774244
partition_st,0,6,100,939.0608265551967,100,0.8093311786651611,1701809806.5835829
partition_radius,0,6,200,937.5993178195124,200,0.8656589984893799,1701809807.4492521
partition_st,0,6,200,936.1898418615573,200,0.97890305519104,1701809808.428164
partition_radius,0,6,300,933.4842509985916,300,1.146327018737793,1701809809.5744991
partition_st,0,6,300,935.6497990868215,300,0.9184572696685791,1701809810.4929678
partition_radius,0,6,400,928.151890466922,400,1.641719102859497,1701809812.134697
partition_st,0,6,400,934.630568588632,400,1.1168608665466309,1701809813.2515662
partition_radius,0,6,500,921.6491417147865,500,2.1848089694976807,1701809815.436388
partition_st,0,6,500,933.6838675506307,500,1.336756944656372,1701809816.773154
partition_radius,0,6,600,912.7182241706691,600,2.450624704360962,1701809819.223792
partition_st,0,6,600,932.8047699194764,600,1.4653701782226562,1701809820.6891708
partition_radius,0,6,700,900.1263428360567,700,0.27761316299438477,1701809820.966793
partition_st,0,6,700,931.3091384484273,700,1.2728781700134277,1701809822.239681
partition_radius,0,6,800,900.1263428360567,800,0.27048492431640625,1701809822.5101728
partition_st,0,6,800,929.7324704853444,800,1.3227300643920898,1701809823.832911
partition_radius,0,6,900,900.1263428360567,900,0.27519989013671875,1701809824.108119
partition_st,0,6,900,928.952279965649,900,0.5909008979797363,1701809824.699028
partition_radius,0,6,1000,900.1263428360567,1000,0.26654911041259766,1701809824.9655838
partition_st,0,6,1000,928.9356459933693,1000,0.5733520984649658,1701809825.538944
partition_radius,1,6,0,918.5382792449161,0,0.6099998950958252,1701809826.14959
partition_st,1,6,0,918.5382792449161,0,0.61968994140625,1701809826.7692878
partition_radius,1,6,100,914.8594554491448,100,0.6128621101379395,1701809827.382159
partition_st,1,6,100,915.4834648227284,100,0.6427640914916992,1701809828.024931
partition_radius,1,6,200,912.9794028632407,200,0.7563459873199463,1701809828.781287
partition_st,1,6,200,914.6561372806605,200,0.7211687564849854,1701809829.5024629
partition_radius,1,6,300,910.401122034623,300,1.0373399257659912,1701809830.5398111
partition_st,1,6,300,913.7316673615117,300,0.7589051723480225,1701809831.2987268
partition_radius,1,6,400,907.165967618188,400,1.4508531093597412,1701809832.749589
partition_st,1,6,400,912.3914014823068,400,0.7536699771881104,1701809833.503268
partition_radius,1,6,500,902.9690601520205,500,1.8570432662963867,1701809835.36032
partition_st,1,6,500,910.8977210970402,500,0.8203198909759521,1701809836.180649
partition_radius,1,6,600,900.703027894479,600,1.9159960746765137,1701809838.096652
partition_st,1,6,600,909.0897509923086,600,0.9085738658905029,1701809839.005234
partition_radius,1,6,700,900.1139199324159,700,0.26469898223876953,1701809839.269942
partition_st,1,6,700,906.7064083846738,700,1.004486083984375,1701809840.274435
partition_radius,1,6,800,900.1139199324159,800,0.26921606063842773,1701809840.543666
partition_st,1,6,800,904.9224291281453,800,1.0701839923858643,1701809841.613866
partition_radius,1,6,900,900.1139199324159,900,0.26651811599731445,1701809841.880391
partition_st,1,6,900,904.2607043572121,900,0.9042360782623291,1701809842.784636
partition_radius,1,6,1000,900.1139199324159,1000,0.2642481327056885,1701809843.048892
partition_st,1,6,1000,904.0876148167298,1000,1.0506548881530762,1701809844.099555
partition_radius,2,6,0,909.6798684235656,0,0.6058290004730225,1701809844.70595
partition_st,2,6,0,909.6798684235656,0,0.6163980960845947,1701809845.322357
partition_radius,2,6,100,905.8859882389105,100,0.6290698051452637,1701809845.951436
partition_st,2,6,100,906.0899595066192,100,0.626396894454956,1701809846.5778408
partition_radius,2,6,200,904.6186203670208,200,0.8173718452453613,1701809847.395225
partition_st,2,6,200,905.322452683031,200,0.7843132019042969,1701809848.179546
partition_radius,2,6,300,902.8906575866233,300,1.1542260646820068,1701809849.333786
partition_st,2,6,300,904.0324016884542,300,1.101203203201294,1701809850.434998
partition_radius,2,6,400,901.6860820379652,400,1.5897510051727295,1701809852.02476
partition_st,2,6,400,903.2178293263318,400,1.4274511337280273,1701809853.4522219
partition_radius,2,6,500,900.7761609779348,500,1.930882215499878,1701809855.383113
partition_st,2,6,500,903.0114782779528,500,1.381577968597412,1701809856.764698
partition_radius,2,6,600,900.1287509581626,600,1.9234631061553955,1701809858.68817
partition_st,2,6,600,902.7927315261645,600,1.179305076599121,1701809859.867486
partition_radius,2,6,700,900.1213605617871,700,0.2666501998901367,1701809860.1341429
partition_st,2,6,700,902.5308146193267,700,0.8820970058441162,1701809861.016248
partition_radius,2,6,800,900.1213605617871,800,0.2663242816925049,1701809861.28258
partition_st,2,6,800,902.2434579422295,800,0.46561694145202637,1701809861.748207
partition_radius,2,6,900,900.1213605617871,900,0.26633310317993164,1701809862.0145469
partition_st,2,6,900,901.9627857661446,900,0.5063190460205078,1701809862.520873
partition_radius,2,6,1000,900.1213605617871,1000,0.26631593704223633,1701809862.787198
partition_st,2,6,1000,901.7431016029432,1000,0.5370280742645264,1701809863.324234
partition_radius,3,6,0,922.296630474698,0,0.896561861038208,1701809864.2213912
partition_st,3,6,0,922.296630474698,0,0.9023871421813965,1701809865.123786
partition_radius,3,6,100,919.9191139413066,100,0.8565900325775146,1701809865.980384
partition_st,3,6,100,920.2224032100045,100,0.8742599487304688,1701809866.854652
partition_radius,3,6,200,918.1192147306318,200,0.9615228176116943,1701809867.816185
partition_st,3,6,200,919.0520116369534,200,1.0469303131103516,1701809868.863124
partition_radius,3,6,300,915.6196457892752,300,1.2957918643951416,1701809870.158922
partition_st,3,6,300,917.3987430281733,300,1.475404977798462,1701809871.63434
partition_radius,3,6,400,911.6661522733207,400,1.8735809326171875,1701809873.507929
partition_st,3,6,400,914.4721669429146,400,1.7977378368377686,1701809875.305677
partition_radius,3,6,500,906.5902027150929,500,2.7058980464935303,1701809878.011583
partition_st,3,6,500,911.1875539516051,500,1.049556016921997,1701809879.061153
partition_radius,3,6,600,902.649272716946,600,2.9334709644317627,1701809881.994632
partition_st,3,6,600,909.8993991379058,600,0.7027487754821777,1701809882.697391
partition_radius,3,6,700,900.0549653479388,700,0.27289891242980957,1701809882.970297
partition_st,3,6,700,909.8641638191766,700,0.7639973163604736,1701809883.734302
partition_radius,3,6,800,900.0549653479388,800,0.2811250686645508,1701809884.0154371
partition_st,3,6,800,909.8197259785837,800,0.8956899642944336,1701809884.911135
partition_radius,3,6,900,900.0549653479388,900,0.3005077838897705,1701809885.2116532
partition_st,3,6,900,909.34953579045,900,1.119469165802002,1701809886.331131
partition_radius,3,6,1000,900.0549653479388,1000,0.3009772300720215,1701809886.632117
partition_st,3,6,1000,908.0290398114855,1000,1.3194990158081055,1701809887.9516249
partition_radius,4,6,0,924.6177907908979,0,0.9388270378112793,1701809888.892262
partition_st,4,6,0,924.6177907908979,0,0.8661072254180908,1701809889.758379
partition_radius,4,6,100,921.1558106746355,100,0.912956953048706,1701809890.671345
partition_st,4,6,100,922.720843324405,100,0.873866081237793,1701809891.545221
partition_radius,4,6,200,919.9924707549455,200,0.9576082229614258,1701809892.5028381
partition_st,4,6,200,922.3038985601518,200,1.4190306663513184,1701809893.921879
partition_radius,4,6,300,918.4323882360293,300,1.337244987487793,1701809895.2591329
partition_st,4,6,300,922.0860774166658,300,1.7418501377105713,1701809897.000993
partition_radius,4,6,400,915.3283015625582,400,1.851410150527954,1701809898.852415
partition_st,4,6,400,921.9509102225338,400,1.467757225036621,1701809900.320182
partition_radius,4,6,500,911.2325182075748,500,2.2592220306396484,1701809902.579413
partition_st,4,6,500,920.8430664329369,500,0.4026010036468506,1701809902.982023
partition_radius,4,6,600,903.903441944213,600,2.143372058868408,1701809905.12541
partition_st,4,6,600,919.5044953686237,600,0.41675615310668945,1701809905.542207
partition_radius,4,6,700,900.0657594943821,700,0.2704198360443115,1701809905.812635
partition_st,4,6,700,919.4516691569809,700,0.3850219249725342,1701809906.197664
partition_radius,4,6,800,900.0657594943821,800,0.2849612236022949,1701809906.4826329
partition_st,4,6,800,919.4083790520273,800,0.37986207008361816,1701809906.862504
partition_radius,4,6,900,900.0657594943821,900,0.2883896827697754,1701809907.150908
partition_st,4,6,900,919.3715226724933,900,0.39024877548217773,1701809907.541166
partition_radius,4,6,1000,900.0657594943821,1000,0.2922658920288086,1701809907.833442
partition_st,4,6,1000,919.339222979579,1000,0.39652490615844727,1701809908.2299762
partition_radius,5,6,0,911.0331300892767,0,0.90460205078125,1701809909.135241
partition_st,5,6,0,911.0331300892767,0,0.9015188217163086,1701809910.036769
partition_radius,5,6,100,909.8540726692902,100,0.8515329360961914,1701809910.8883111
partition_st,5,6,100,910.0860449690169,100,0.8613090515136719,1701809911.74963
partition_radius,5,6,200,909.0575382213009,200,0.9307730197906494,1701809912.680414
partition_st,5,6,200,909.9876380765429,200,1.072045087814331,1701809913.7524679
partition_radius,5,6,300,907.9613113026271,300,1.2625930309295654,1701809915.015071
partition_st,5,6,300,909.9019154147418,300,1.5626001358032227,1701809916.577682
partition_radius,5,6,400,906.275330127735,400,1.782217025756836,1701809918.359908
partition_st,5,6,400,909.7958941380161,400,2.070719003677368,1701809920.4306402
partition_radius,5,6,500,903.8161588008927,500,2.5272183418273926,1701809922.957866
partition_st,5,6,500,909.6547140555592,500,1.1910090446472168,1701809924.1488872
partition_radius,5,6,600,901.1032340982632,600,2.8993911743164062,1701809927.048288
partition_st,5,6,600,909.2450461759493,600,1.1542038917541504,1701809928.202501
partition_radius,5,6,700,900.084591614798,700,0.2775862216949463,1701809928.480095
partition_st,5,6,700,909.0492229262892,700,0.8355448246002197,1701809929.315648
partition_radius,5,6,800,900.084591614798,800,0.27550292015075684,1701809929.591159
partition_st,5,6,800,908.7989918472774,800,0.9882268905639648,1701809930.579398
partition_radius,5,6,900,900.084591614798,900,0.27298879623413086,1701809930.852395
partition_st,5,6,900,908.4941784133682,900,1.0670170783996582,1701809931.91942
partition_radius,5,6,1000,900.084591614798,1000,0.2733771800994873,1701809932.1928031
partition_st,5,6,1000,908.1364405884998,1000,0.9783608913421631,1701809933.1711721
partition_radius,6,6,0,905.3232916981304,0,0.4418470859527588,1701809933.613603
partition_st,6,6,0,905.3232916981304,0,0.4456510543823242,1701809934.059263
partition_radius,6,6,100,902.8202979375062,100,0.43752169609069824,1701809934.496792
partition_st,6,6,100,903.1002981047799,100,0.4788689613342285,1701809934.975668
partition_radius,6,6,200,902.2756060910752,200,0.5638530254364014,1701809935.5395288
partition_st,6,6,200,902.7138564272232,200,0.6441159248352051,1701809936.183657
partition_radius,6,6,300,901.4111575891964,300,0.7504198551177979,1701809936.9340858
partition_st,6,6,300,902.3526039668618,300,0.870434045791626,1701809937.80453
partition_radius,6,6,400,900.5017158742337,400,0.9648349285125732,1701809938.769373
partition_st,6,6,400,901.9216074813557,400,0.985806941986084,1701809939.755192
partition_radius,6,6,500,900.3131202327181,500,1.1109092235565186,1701809940.8661098
partition_st,6,6,500,901.47734645989,500,0.6644580364227295,1701809941.530577
partition_radius,6,6,600,900.3131202327181,600,1.109884262084961,1701809942.64047
partition_st,6,6,600,900.8695434119131,600,0.6381540298461914,1701809943.278634
partition_radius,6,6,700,900.3131202327181,700,0.2666130065917969,1701809943.545255
partition_st,6,6,700,900.4654503906636,700,0.5562622547149658,1701809944.101523
partition_radius,6,6,800,900.3131202327181,800,0.25604987144470215,1701809944.357585
partition_st,6,6,800,900.3441670613142,800,0.47229790687561035,1701809944.8298922
partition_radius,6,6,900,900.3131202327181,900,0.26252293586730957,1701809945.092424
partition_st,6,6,900,900.3131202327181,900,0.34841012954711914,1701809945.440845
partition_radius,6,6,1000,900.3131202327181,1000,0.2630910873413086,1701809945.703945
partition_st,6,6,1000,900.3131202327181,1000,0.29827404022216797,1701809946.002229
partition_radius,7,6,0,930.7995472830498,0,0.6978590488433838,1701809946.700642
partition_st,7,6,0,930.7995472830498,0,0.6923167705535889,1701809947.392968
partition_radius,7,6,100,927.0816677261405,100,0.6678409576416016,1701809948.060817
partition_st,7,6,100,928.2632686774716,100,0.7797293663024902,1701809948.8405561
partition_radius,7,6,200,925.3047735347541,200,0.8555281162261963,1701809949.6960928
partition_st,7,6,200,927.0966990559984,200,0.9740381240844727,1701809950.670141
partition_radius,7,6,300,922.8220091831415,300,1.1980643272399902,1701809951.868213
partition_st,7,6,300,925.5679052742421,300,0.6953589916229248,1701809952.563581
partition_radius,7,6,400,918.7704774576162,400,1.729574203491211,1701809954.293163
partition_st,7,6,400,923.5620983616911,400,0.741175651550293,1701809955.034348
partition_radius,7,6,500,914.0088412439098,500,2.132330894470215,1701809957.166686
partition_st,7,6,500,920.6203699156933,500,0.785358190536499,1701809957.952058
partition_radius,7,6,600,903.5782288119616,600,1.9742681980133057,1701809959.926334
partition_st,7,6,600,917.6119637236995,600,0.7760708332061768,1701809960.702414
partition_radius,7,6,700,900.0704015593078,700,0.27895021438598633,1701809960.9813728
partition_st,7,6,700,916.6217729459149,700,0.5442318916320801,1701809961.525617
partition_radius,7,6,800,900.0704015593078,800,0.28072500228881836,1701809961.8063512
partition_st,7,6,800,916.3273879918336,800,0.5934863090515137,1701809962.399847
partition_radius,7,6,900,900.0704015593078,900,0.2685260772705078,1701809962.668381
partition_st,7,6,900,915.9187771794695,900,0.5815601348876953,1701809963.24995
partition_radius,7,6,1000,900.0704015593078,1000,0.26853179931640625,1701809963.51849
partition_st,7,6,1000,915.8249640207305,1000,0.5891470909118652,1701809964.107646
partition_radius,8,6,0,915.417880140952,0,0.7447338104248047,1701809964.852941
partition_st,8,6,0,915.417880140952,0,0.74521803855896,1701809965.598169
partition_radius,8,6,100,912.8612119140337,100,0.7607929706573486,1701809966.3589709
partition_st,8,6,100,913.6096164641673,100,0.8435890674591064,1701809967.202569
partition_radius,8,6,200,911.7170677296541,200,0.9553108215332031,1701809968.15789
partition_st,8,6,200,913.0593151335908,200,1.0753169059753418,1701809969.233216
partition_radius,8,6,300,909.9822070290867,300,1.2953007221221924,1701809970.528527
partition_st,8,6,300,912.6901833402658,300,1.2675931453704834,1701809971.796129
partition_radius,8,6,400,907.4410457127683,400,1.7825899124145508,1701809973.578727
partition_st,8,6,400,912.1543667645071,400,1.1980280876159668,1701809974.776764
partition_radius,8,6,500,903.8667722970882,500,2.260483980178833,1701809977.037257
partition_st,8,6,500,911.4708776146294,500,1.1175670623779297,1701809978.1548328
partition_radius,8,6,600,901.1327151894872,600,2.160715103149414,1701809980.315559
partition_st,8,6,600,910.6315262454226,600,1.1805479526519775,1701809981.496116
partition_radius,8,6,700,900.1601631702094,700,0.27945494651794434,1701809981.77558
partition_st,8,6,700,909.5550769084894,700,0.4583601951599121,1701809982.233946
partition_radius,8,6,800,900.1601631702094,800,0.2669107913970947,1701809982.500863
partition_st,8,6,800,908.4454463944708,800,0.436981201171875,1701809982.9378529
partition_radius,8,6,900,900.1601631702094,900,0.26887989044189453,1701809983.2067451
partition_st,8,6,900,907.5254591959572,900,0.4318351745605469,1701809983.638588
partition_radius,8,6,1000,900.1601631702094,1000,0.276475191116333,1701809983.91507
partition_st,8,6,1000,907.0686212137904,1000,0.42131805419921875,1701809984.336396
partition_radius,9,6,0,945.5186998608956,0,0.7236530780792236,1701809985.060535
partition_st,9,6,0,945.5186998608956,0,0.7308900356292725,1701809985.791435
partition_radius,9,6,100,939.558956733838,100,0.6893119812011719,1701809986.4807549
partition_st,9,6,100,939.4935365419883,100,0.7972362041473389,1701809987.278048
partition_radius,9,6,200,936.0710365256339,200,0.8791680335998535,1701809988.157225
partition_st,9,6,200,935.2247404775421,200,1.0847370624542236,1701809989.241971
partition_radius,9,6,300,931.3071077699265,300,1.2132411003112793,1701809990.455221
partition_st,9,6,300,925.28816433912,300,0.7885169982910156,1701809991.243747
partition_radius,9,6,400,923.2638927161636,400,1.6484341621398926,1701809992.89219
partition_st,9,6,400,923.9993651911095,400,0.6090669631958008,1701809993.501266
partition_radius,9,6,500,913.3386891857893,500,2.1497631072998047,1701809995.65104
partition_st,9,6,500,923.0916651723168,500,0.6565678119659424,1701809996.307617
partition_radius,9,6,600,905.8918123043558,600,2.195626974105835,1701809998.50326
partition_st,9,6,600,921.9467842538344,600,0.7155990600585938,1701809999.218868
partition_radius,9,6,700,900.1085767752859,700,0.29447078704833984,1701809999.513348
partition_st,9,6,700,920.1841152725847,700,0.7866549491882324,1701810000.300013
partition_radius,9,6,800,900.1085767752859,800,0.2651369571685791,1701810000.565158
partition_st,9,6,800,918.5406213543638,800,0.8312358856201172,1701810001.396404
partition_radius,9,6,900,900.1085767752859,900,0.265045166015625,1701810001.6614559
partition_st,9,6,900,917.1411847686986,900,0.9062831401824951,1701810002.567751
partition_radius,9,6,1000,900.1085767752859,1000,0.2653219699859619,1701810002.83308
partition_st,9,6,1000,916.037615956316,1000,0.9826560020446777,1701810003.815745
partition_radius,10,6,0,942.8618070350869,0,0.7551448345184326,1701810004.5714712
partition_st,10,6,0,942.8618070350869,0,0.7606821060180664,1701810005.332161
partition_radius,10,6,100,938.0204833120465,100,0.7478978633880615,1701810006.080068
partition_st,10,6,100,938.0231333184365,100,0.7897741794586182,1701810006.8698502
partition_radius,10,6,200,935.5208260442882,200,0.9213500022888184,1701810007.791208
partition_st,10,6,200,934.9335945068096,200,1.044969081878662,1701810008.836185
partition_radius,10,6,300,932.1806446046742,300,1.2691099643707275,1701810010.1053061
partition_st,10,6,300,930.1367775368615,300,1.4173638820648193,1701810011.522679
partition_radius,10,6,400,925.6044170107438,400,1.788564920425415,1701810013.311253
partition_st,10,6,400,924.7452109910687,400,1.5371546745300293,1701810014.8484201
partition_radius,10,6,500,911.53412028156,500,2.3782901763916016,1701810017.226719
partition_st,10,6,500,921.1864969955105,500,0.7637169361114502,1701810017.9904451
partition_radius,10,6,600,901.2720343469875,600,2.3997950553894043,1701810020.390253
partition_st,10,6,600,916.0647480744033,600,0.8274638652801514,1701810021.217727
partition_radius,10,6,700,900.101031347074,700,0.2737758159637451,1701810021.491512
partition_st,10,6,700,910.1184448512345,700,0.9052448272705078,1701810022.396766
partition_radius,10,6,800,900.101031347074,800,0.27242493629455566,1701810022.6692
partition_st,10,6,800,906.6466261753002,800,0.9866821765899658,1701810023.65589
partition_radius,10,6,900,900.101031347074,900,0.2714259624481201,1701810023.9273229
partition_st,10,6,900,906.499982237992,900,0.9885389804840088,1701810024.91587
partition_radius,10,6,1000,900.101031347074,1000,0.3032560348510742,1701810025.219136
partition_st,10,6,1000,906.339552336245,1000,0.8081378936767578,1701810026.027282
partition_radius,11,6,0,926.4468594194342,0,0.7768399715423584,1701810026.804716
partition_st,11,6,0,926.4468594194342,0,0.7741589546203613,1701810027.5788832
partition_radius,11,6,100,922.7087407000538,100,0.7470762729644775,1701810028.325969
partition_st,11,6,100,923.2009287424944,100,0.8047842979431152,1701810029.130761
partition_radius,11,6,200,921.4827051218995,200,0.8743159770965576,1701810030.005085
partition_st,11,6,200,922.4687751356535,200,0.9563648700714111,1701810030.961459
partition_radius,11,6,300,918.6384307554638,300,1.0964720249176025,1701810032.057941
partition_st,11,6,300,921.345733052937,300,1.0600368976593018,1701810033.1179872
partition_radius,11,6,400,915.0477918462228,400,1.4967412948608398,1701810034.6147368
partition_st,11,6,400,920.1400155550454,400,1.0558671951293945,1701810035.6706119
partition_radius,11,6,500,909.9925014714543,500,1.9395301342010498,1701810037.6101508
partition_st,11,6,500,919.2739498882293,500,1.2182221412658691,1701810038.828382
partition_radius,11,6,600,904.448897087533,600,2.2015748023986816,1701810041.029966
partition_st,11,6,600,919.002418398895,600,1.0806074142456055,1701810042.110582
partition_radius,11,6,700,900.151656546752,700,1.3263700008392334,1701810043.43696
partition_st,11,6,700,918.6606156941343,700,1.2180562019348145,1701810044.655029
partition_radius,11,6,800,900.151656546752,800,0.27155184745788574,1701810044.92659
partition_st,11,6,800,918.2421994553061,800,0.8846609592437744,1701810045.8112588
partition_radius,11,6,900,900.151656546752,900,0.2775700092315674,1701810046.0888388
partition_st,11,6,900,917.3940252119252,900,0.6058938503265381,1701810046.694742
partition_radius,11,6,1000,900.151656546752,1000,0.2724437713623047,1701810046.9671922
partition_st,11,6,1000,916.8656734236217,1000,0.6485719680786133,1701810047.615772
partition_radius,12,6,0,917.9355360719354,0,0.6159899234771729,1701810048.232379
partition_st,12,6,0,917.9355360719354,0,0.6242568492889404,1701810048.856645
partition_radius,12,6,100,914.5173975247388,100,0.6334221363067627,1701810049.4900758
partition_st,12,6,100,914.889739476584,100,0.6687939167022705,1701810050.158879
partition_radius,12,6,200,912.6651020476495,200,0.77777099609375,1701810050.936658
partition_st,12,6,200,914.314206312357,200,0.8986637592315674,1701810051.83533
partition_radius,12,6,300,910.2271296164618,300,1.0319440364837646,1701810052.867286
partition_st,12,6,300,913.4497748732107,300,1.2186088562011719,1701810054.085906
partition_radius,12,6,400,906.7185476067725,400,1.3524980545043945,1701810055.4384158
partition_st,12,6,400,912.4391412982937,400,1.3507301807403564,1701810056.789155
partition_radius,12,6,500,903.0438697246472,500,1.6212408542633057,1701810058.4104042
partition_st,12,6,500,911.2566678857249,500,1.3866491317749023,1701810059.7970612
partition_radius,12,6,600,900.3820993435513,600,1.5161421298980713,1701810061.313211
partition_st,12,6,600,910.7302412969826,600,0.40175795555114746,1701810061.714977
partition_radius,12,6,700,900.2879083369899,700,0.2620217800140381,1701810061.9770072
partition_st,12,6,700,910.0822604191499,700,0.3096132278442383,1701810062.286627
partition_radius,12,6,800,900.2879083369899,800,0.26474881172180176,1701810062.551384
partition_st,12,6,800,909.3418419215218,800,0.3222391605377197,1701810062.873632
partition_radius,12,6,900,900.2879083369899,900,0.26099085807800293,1701810063.13463
partition_st,12,6,900,908.2787090001469,900,0.325681209564209,1701810063.460317
partition_radius,12,6,1000,900.2879083369899,1000,0.27131199836730957,1701810063.731642
partition_st,12,6,1000,907.1016018120657,1000,0.33660411834716797,1701810064.068254
partition_radius,13,6,0,907.8488659960487,0,0.7594733238220215,1701810064.8282418
partition_st,13,6,0,907.8488659960487,0,0.7528481483459473,1701810065.581098
partition_radius,13,6,100,904.619026927993,100,0.7311508655548096,1701810066.312257
partition_st,13,6,100,904.7144282166632,100,0.7384498119354248,1701810067.050716
partition_radius,13,6,200,903.8025554355693,200,0.7884330749511719,1701810067.839156
partition_st,13,6,200,903.9593121802847,200,0.8543071746826172,1701810068.693472
partition_radius,13,6,300,902.7588212073765,300,1.0048468112945557,1701810069.698326
partition_st,13,6,300,903.3994685027126,300,1.0760338306427002,1701810070.774369
partition_radius,13,6,400,901.4333108396665,400,1.33388090133667,1701810072.108259
partition_st,13,6,400,902.7672555193463,400,1.3328721523284912,1701810073.441139
partition_radius,13,6,500,900.5957711553568,500,1.7551870346069336,1701810075.196337
partition_st,13,6,500,901.8059930619444,500,1.4521231651306152,1701810076.648468
partition_radius,13,6,600,900.1274580173226,600,2.039813756942749,1701810078.688291
partition_st,13,6,600,900.9205721679658,600,1.447160005569458,1701810080.1354592
partition_radius,13,6,700,900.1274580173226,700,1.3420460224151611,1701810081.4775512
partition_st,13,6,700,900.3724385633848,700,0.8781051635742188,1701810082.355666
partition_radius,13,6,800,900.1274580173226,800,0.275393009185791,1701810082.6310668
partition_st,13,6,800,900.1274580173226,800,1.0003912448883057,1701810083.631467
partition_radius,13,6,900,900.1274580173226,900,0.2695939540863037,1701810083.9010692
partition_st,13,6,900,900.1274580173226,900,0.5812680721282959,1701810084.482344
partition_radius,13,6,1000,900.1274580173226,1000,0.2751290798187256,1701810084.7574809
partition_st,13,6,1000,900.1274580173226,1000,0.26796603202819824,1701810085.025453
partition_radius,14,6,0,908.4690792058655,0,0.47925877571105957,1701810085.50525
partition_st,14,6,0,908.4690792058655,0,0.490297794342041,1701810085.995556
partition_radius,14,6,100,906.8709625475547,100,0.5097851753234863,1701810086.5053482
partition_st,14,6,100,907.04644818462,100,0.5325219631195068,1701810087.037879
partition_radius,14,6,200,906.0441291676515,200,0.6623697280883789,1701810087.700257
partition_st,14,6,200,906.7830980167836,200,0.7034180164337158,1701810088.4036858
partition_radius,14,6,300,905.0815707944888,300,0.890693187713623,1701810089.294389
partition_st,14,6,300,906.6140574581261,300,0.920212984085083,1701810090.214611
partition_radius,14,6,400,903.8575363365641,400,1.1463580131530762,1701810091.360977
partition_st,14,6,400,906.226833396828,400,1.0962679386138916,1701810092.4572558
partition_radius,14,6,500,902.080748398103,500,1.352966070175171,1701810093.810231
partition_st,14,6,500,905.99483561758,500,1.0080959796905518,1701810094.81834
partition_radius,14,6,600,900.3272527967059,600,1.3658571243286133,1701810096.1842098
partition_st,14,6,600,905.6797200012048,600,0.833463191986084,1701810097.017683
partition_radius,14,6,700,900.1069643646629,700,0.2604219913482666,1701810097.278112
partition_st,14,6,700,905.2867539580149,700,0.5916519165039062,1701810097.869772
partition_radius,14,6,800,900.1069643646629,800,0.2604217529296875,1701810098.130201
partition_st,14,6,800,904.8286143759216,800,0.6230142116546631,1701810098.753223
partition_radius,14,6,900,900.1069643646629,900,0.2705662250518799,1701810099.023797
partition_st,14,6,900,904.3301872951483,900,0.6110279560089111,1701810099.6348329
partition_radius,14,6,1000,900.1069643646629,1000,0.260850191116333,1701810099.895691
partition_st,14,6,1000,903.8334833758477,1000,0.5895280838012695,1701810100.485227
partition_radius,15,6,0,910.8775909916541,0,0.5637037754058838,1701810101.049463
partition_st,15,6,0,910.8775909916541,0,0.5714578628540039,1701810101.620929
partition_radius,15,6,100,907.2072130746559,100,0.556459903717041,1701810102.177397
partition_st,15,6,100,907.4916873003757,100,0.5734567642211914,1701810102.750863
partition_radius,15,6,200,905.8580202074878,200,0.734943151473999,1701810103.485814
partition_st,15,6,200,906.9356816913322,200,0.7054731845855713,1701810104.191294
partition_radius,15,6,300,903.9468493335368,300,1.046638011932373,1701810105.23794
partition_st,15,6,300,905.9637688730867,300,0.9467461109161377,1701810106.184701
partition_radius,15,6,400,901.8681787298952,400,1.478869915008545,1701810107.66358
partition_st,15,6,400,904.7559909056298,400,1.0450191497802734,1701810108.708607
partition_radius,15,6,500,900.4995182972046,500,1.753727912902832,1701810110.462344
partition_st,15,6,500,903.4811484121373,500,1.0012669563293457,1701810111.4636202
partition_radius,15,6,600,900.1734762642191,600,1.5819430351257324,1701810113.045572
partition_st,15,6,600,902.3858475515419,600,0.9984171390533447,1701810114.044
partition_radius,15,6,700,900.1734762642191,700,0.2647078037261963,1701810114.308716
partition_st,15,6,700,901.7609815665226,700,1.161266803741455,1701810115.469992
