partition_radius,5,4,0,920.3335406546506,0,0.42350101470947266,1701724643.158443
partition_st,5,4,0,920.3335406546506,0,0.39507198333740234,1701724643.553525
visibility,5,4,0,975.7633366980743,173.04503775355488,3.512661933898926,1701724647.066195
